visitId,visitNumber,time,hits,browser,deviceCategory,type,pagePath,pagePathLevel1,pagePathLevel2,pagePathLevel3,pagePathLevel4,eventCategory,eventAction,eventLabel,eventValue
1479660689,37,360385,133,Chrome,desktop,EVENT,/google+redesign/electronics,/google+redesign/,/electronics,"","",Enhanced Ecommerce,Quickview Click,"Google High Capacity 10,400mAh Charger",
1479660689,37,360389,133,Chrome,desktop,PAGE,/google+redesign/electronics/quickview,/google+redesign/,/electronics/,/quickview,"",,,,
1479660689,37,369974,133,Chrome,desktop,EVENT,/google+redesign/electronics,/google+redesign/,/electronics,"","",Enhanced Ecommerce,Quickview Click,"Google High Capacity 10,400mAh Charger",
1479660689,37,369978,133,Chrome,desktop,PAGE,/google+redesign/electronics/quickview,/google+redesign/,/electronics/,/quickview,"",,,,
1479660689,37,372112,133,Chrome,desktop,EVENT,/google+redesign/electronics,/google+redesign/,/electronics,"","",Enhanced Ecommerce,Product Click,,
1479660689,37,377988,133,Chrome,desktop,PAGE,/google+redesign/electronics/accessories/google+high+capacity+10400mah+charger.axd,/google+redesign/,/electronics/,/accessories/,/google+high+capacity+10400mah+charger.axd,,,,
1479660689,37,401417,133,Chrome,desktop,PAGE,/google+redesign/electronics,/google+redesign/,/electronics,"","",,,,
1479660689,37,512145,133,Chrome,desktop,EVENT,/google+redesign/electronics,/google+redesign/,/electronics,"","",Enhanced Ecommerce,Quickview Click,Google Bluetooth Speaker-Power Bank,
1479660689,37,512149,133,Chrome,desktop,PAGE,/google+redesign/electronics/quickview,/google+redesign/,/electronics/,/quickview,"",,,,
1479660689,37,520170,133,Chrome,desktop,EVENT,/google+redesign/electronics,/google+redesign/,/electronics,"","",Enhanced Ecommerce,Product Click,,
1479660689,37,528948,133,Chrome,desktop,PAGE,/google+redesign/electronics/audio/google+bluetooth+speaker+power+bank.axd,/google+redesign/,/electronics/,/audio/,/google+bluetooth+speaker+power+bank.axd,,,,
1479660689,37,564453,133,Chrome,desktop,PAGE,/google+redesign/electronics/audio,/google+redesign/,/electronics/,/audio,"",,,,
1479660689,37,572958,133,Chrome,desktop,EVENT,/google+redesign/electronics/audio,/google+redesign/,/electronics/,/audio,"",Enhanced Ecommerce,Quickview Click,Google Water Resistant Bluetooth Speaker,
1479660689,37,572964,133,Chrome,desktop,PAGE,/google+redesign/electronics/audio/quickview,/google+redesign/,/electronics/,/audio/,/quickview,,,,
1479660689,37,580417,133,Chrome,desktop,EVENT,/google+redesign/electronics/audio,/google+redesign/,/electronics/,/audio,"",Enhanced Ecommerce,Product Click,,
1479660689,37,585795,133,Chrome,desktop,PAGE,/google+redesign/electronics/audio/google+bluetooth+water+resistant+speaker.axd,/google+redesign/,/electronics/,/audio/,/google+bluetooth+water+resistant+speaker.axd,,,,
