visitId,visitNumber,time,hits,browser,deviceCategory,type,pagePath,pagePathLevel1,pagePathLevel2,pagePathLevel3,pagePathLevel4,eventCategory,eventAction,eventLabel,eventValue
1470109494,85,0,1,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",,,,
1470128576,86,0,2,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",,,,
1470128576,86,1148103,2,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",,,,
1470187708,87,0,1,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",,,,
1470207595,88,0,13,Chrome,desktop,PAGE,/google+redesign/apparel/men++s,/google+redesign/,/apparel/,/men++s,"",,,,
1470207595,88,0,1,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",,,,
1470207595,88,16708,13,Chrome,desktop,PAGE,/store.html,/store.html,"","","",,,,
1470207595,88,32363,13,Chrome,desktop,PAGE,/google+redesign/apparel/men++s/men++s+t+shirts,/google+redesign/,/apparel/,/men++s/,/men++s+t+shirts,,,,
1470207595,88,43964,13,Chrome,desktop,PAGE,/google+redesign/apparel/men++s/men++s+outerwear,/google+redesign/,/apparel/,/men++s/,/men++s+outerwear,,,,
1470207595,88,63107,13,Chrome,desktop,PAGE,/google+redesign/lifestyle,/google+redesign/,/lifestyle,"","",,,,
1470207595,88,80591,13,Chrome,desktop,PAGE,/google+redesign/bags,/google+redesign/,/bags,"","",,,,
1470207595,88,91531,13,Chrome,desktop,PAGE,/google+redesign/apparel/men++s,/google+redesign/,/apparel/,/men++s,"",,,,
1470207595,88,106378,13,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",,,,
1470207595,88,121268,13,Chrome,desktop,EVENT,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",Enhanced Ecommerce,Quickview Click,Google Trucker Hat,
1470207595,88,121272,13,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google/quickview,/google+redesign/,/shop+by+brand/,/google/,/quickview,,,,
1470207595,88,129396,13,Chrome,desktop,EVENT,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",Enhanced Ecommerce,Product Click,,
1470207595,88,133059,13,Chrome,desktop,PAGE,/google+redesign/apparel/headgear/google+trucker+hat.axd,/google+redesign/,/apparel/,/headgear/,/google+trucker+hat.axd,,,,
1470207595,88,159057,13,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",,,,
1470210422,89,0,1,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",,,,
1470270055,90,0,1,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",,,,
1470302376,91,0,1,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",,,,
1470522736,92,0,1,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",,,,
1470797082,93,0,1,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",,,,
1470866841,94,0,1,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",,,,
1470891049,95,0,1,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",,,,
1470968891,96,0,1,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",,,,
1470993531,97,0,1,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",,,,
1471114485,98,0,1,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",,,,
1471167942,99,0,1,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",,,,
1471329866,100,0,1,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",,,,
1471484352,101,0,1,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",,,,
1471583399,102,0,1,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",,,,
1471664745,103,0,1,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",,,,
1471671797,104,0,1,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",,,,
1471724105,105,0,1,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",,,,
1471762537,106,0,1,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",,,,
1471819586,107,0,1,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",,,,
1471937550,108,0,1,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",,,,
1471942886,109,0,36,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",,,,
1471942886,109,53227,36,Chrome,desktop,EVENT,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",Enhanced Ecommerce,Quickview Click,Google Device Stand,
1471942886,109,53242,36,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google/quickview,/google+redesign/,/shop+by+brand/,/google/,/quickview,,,,
1471942886,109,88914,36,Chrome,desktop,EVENT,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",Enhanced Ecommerce,Quickview Click,Google Device Stand,
1471942886,109,88915,36,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google/quickview,/google+redesign/,/shop+by+brand/,/google/,/quickview,,,,
1471942886,109,91968,36,Chrome,desktop,EVENT,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",Enhanced Ecommerce,Product Click,,
1471942886,109,328682,36,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",,,,
1471942886,109,334188,36,Chrome,desktop,EVENT,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",Enhanced Ecommerce,Quickview Click,Google Twill Cap,
1471942886,109,334188,36,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google/quickview,/google+redesign/,/shop+by+brand/,/google/,/quickview,,,,
1471942886,109,341724,36,Chrome,desktop,EVENT,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",Enhanced Ecommerce,Quickview Click,Google Twill Cap,
1471942886,109,341730,36,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google/quickview,/google+redesign/,/shop+by+brand/,/google/,/quickview,,,,
1471942886,109,343697,36,Chrome,desktop,EVENT,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",Enhanced Ecommerce,Product Click,,
1471942886,109,347481,36,Chrome,desktop,PAGE,/google+redesign/apparel/headgear/google+twill+cap+b.axd,/google+redesign/,/apparel/,/headgear/,/google+twill+cap+b.axd,,,,
1471942886,109,454567,36,Chrome,desktop,EVENT,/google+redesign/apparel/headgear/google+twill+cap+b.axd,/google+redesign/,/apparel/,/headgear/,/google+twill+cap+b.axd,Enhanced Ecommerce,Add to Cart,,
1471942886,109,458096,36,Chrome,desktop,PAGE,/basket.html,/basket.html,"","","",,,,
1471942886,109,470773,36,Chrome,desktop,PAGE,/google+redesign/apparel/headgear/google+twill+cap+b.axd,/google+redesign/,/apparel/,/headgear/,/google+twill+cap+b.axd,,,,
1471942886,109,474597,36,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",,,,
1471942886,109,493442,36,Chrome,desktop,EVENT,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",Enhanced Ecommerce,Quickview Click,Google Device Stand,
1471942886,109,493442,36,Chrome,desktop,PAGE,/google+redesign/shop+by+brand/google/quickview,/google+redesign/,/shop+by+brand/,/google/,/quickview,,,,
1471942886,109,496680,36,Chrome,desktop,EVENT,/google+redesign/shop+by+brand/google,/google+redesign/,/shop+by+brand/,/google,"",Enhanced Ecommerce,Add to Cart,,
