userId,sessionId,timestamp,navigation,eventType
1qyqHPsqRSUGTHWysepdiRUfcED3,33483f70-e66d-11ed-bccd-237e16841026,1682759272170,/deportes/tenis,
1qyqHPsqRSUGTHWysepdiRUfcED3,33483f70-e66d-11ed-bccd-237e16841026,1682759280759,/carrito/pago/pagoCompletado,
1qyqHPsqRSUGTHWysepdiRUfcED3,33483f70-e66d-11ed-bccd-237e16841026,1682759282207,/tiempo,
1qyqHPsqRSUGTHWysepdiRUfcED3,33483f70-e66d-11ed-bccd-237e16841026,1682759317451,/tiempo,
1qyqHPsqRSUGTHWysepdiRUfcED3,33483f70-e66d-11ed-bccd-237e16841026,1682759301474,/aboutus,
1qyqHPsqRSUGTHWysepdiRUfcED3,33483f70-e66d-11ed-bccd-237e16841026,1682759297952,/noticias,
1qyqHPsqRSUGTHWysepdiRUfcED3,33483f70-e66d-11ed-bccd-237e16841026,1682759309742,/deportes/baloncesto,
1qyqHPsqRSUGTHWysepdiRUfcED3,33483f70-e66d-11ed-bccd-237e16841026,1682759322961,/pistaReservada,
1qyqHPsqRSUGTHWysepdiRUfcED3,33483f70-e66d-11ed-bccd-237e16841026,1682759303529,/deportes,
1qyqHPsqRSUGTHWysepdiRUfcED3,33483f70-e66d-11ed-bccd-237e16841026,1682759303077,/noticias,
1qyqHPsqRSUGTHWysepdiRUfcED3,33483f70-e66d-11ed-bccd-237e16841026,1682759313270,/carrito,
1qyqHPsqRSUGTHWysepdiRUfcED3,33483f70-e66d-11ed-bccd-237e16841026,1682759253971,/deportes,THEME_SWITCH_DARK
1qyqHPsqRSUGTHWysepdiRUfcED3,33483f70-e66d-11ed-bccd-237e16841026,1682759304637,/deportes/padel,
1qyqHPsqRSUGTHWysepdiRUfcED3,33483f70-e66d-11ed-bccd-237e16841026,1682759324740,/deportes/baloncesto/reservasBaloncesto,
1qyqHPsqRSUGTHWysepdiRUfcED3,33483f70-e66d-11ed-bccd-237e16841026,1682759274972,/carrito,
1qyqHPsqRSUGTHWysepdiRUfcED3,33483f70-e66d-11ed-bccd-237e16841026,1682759276211,/carrito/pago,
